run_id,timestamp,git_sha,manifest_ref,device,engine_gdn,engine_full_attention,model_checkpoint,quantization,context_length,phase,metric_name,metric_component,value,unit,repeat_index,repeat_count,layer_class,notes
rk3588-t3_big_e2e_8e7403c,2026-08-07T05:14:23Z,8e7403c,results/manifests/rk3588-t3_big_e2e.json,rk3588-t3_big,cpu,cpu,Qwen/Qwen3.5-4B,fp32,16,prefill,ttft_seconds,,0.960150,seconds,0,3,all,tokens=16;cluster=big
rk3588-t3_big_e2e_8e7403c,2026-08-07T05:14:23Z,8e7403c,results/manifests/rk3588-t3_big_e2e.json,rk3588-t3_big,cpu,cpu,Qwen/Qwen3.5-4B,fp32,16,decode,decode_tokens_per_sec,,1.040000,tokens_per_sec,0,3,all,tokens=16;cluster=big
rk3588-t3_big_e2e_8e7403c,2026-08-07T05:14:23Z,8e7403c,results/manifests/rk3588-t3_big_e2e.json,rk3588-t3_big,cpu,cpu,Qwen/Qwen3.5-4B,fp32,16,prefill,ttft_seconds,,0.959190,seconds,1,3,all,tokens=16;cluster=big
rk3588-t3_big_e2e_8e7403c,2026-08-07T05:14:23Z,8e7403c,results/manifests/rk3588-t3_big_e2e.json,rk3588-t3_big,cpu,cpu,Qwen/Qwen3.5-4B,fp32,16,decode,decode_tokens_per_sec,,1.040000,tokens_per_sec,1,3,all,tokens=16;cluster=big
rk3588-t3_big_e2e_8e7403c,2026-08-07T05:14:23Z,8e7403c,results/manifests/rk3588-t3_big_e2e.json,rk3588-t3_big,cpu,cpu,Qwen/Qwen3.5-4B,fp32,16,prefill,ttft_seconds,,0.960510,seconds,2,3,all,tokens=16;cluster=big
rk3588-t3_big_e2e_8e7403c,2026-08-07T05:14:23Z,8e7403c,results/manifests/rk3588-t3_big_e2e.json,rk3588-t3_big,cpu,cpu,Qwen/Qwen3.5-4B,fp32,16,decode,decode_tokens_per_sec,,1.040000,tokens_per_sec,2,3,all,tokens=16;cluster=big
