model,tokens,ttft_ms,tok_per_sec_mean,p50_us,p95_us,p99_us,mean_us,gdn_proj_pct,gdn_conv_pct,gdn_decay_pct,gdn_scan_pct,gdn_oproj_pct,full_pct,ffn_pct
Qwen3.5-0.8B,16,125.80,7.98,125193,125798,125798,125237,29.8,0.3,0.0,0.0,8.2,7.5,54.1
Qwen3.5-0.8B,16,126.08,7.93,126114,126436,126436,126152,29.6,0.3,0.0,0.0,8.1,7.4,54.4
Qwen3.5-0.8B,16,126.17,7.93,126081,126419,126419,126116,29.7,0.3,0.0,0.0,8.1,7.4,54.4
