model,tokens,ttft_ms,tok_per_sec_mean,p50_us,p95_us,p99_us,mean_us,gdn_proj_pct,gdn_conv_pct,gdn_decay_pct,gdn_scan_pct,gdn_oproj_pct,full_pct,ffn_pct
Qwen3.5-4B,128,898.07,1.11,901108,902292,903297,901201,14.2,0.1,0.0,0.0,8.0,5.6,72.2
