model,tokens,ttft_ms,tok_per_sec_mean,p50_us,p95_us,p99_us,mean_us,gdn_proj_pct,gdn_conv_pct,gdn_decay_pct,gdn_scan_pct,gdn_oproj_pct,full_pct,ffn_pct
Qwen3.5-4B,20,2027.92,0.49,2026827,2030566,2030566,2026871,14.8,0.1,0.0,0.0,7.6,7.2,70.2
