model,tokens,ttft_ms,tok_per_sec_mean,p50_us,p95_us,p99_us,mean_us,gdn_proj_pct,gdn_conv_pct,gdn_decay_pct,gdn_scan_pct,gdn_oproj_pct,full_pct,ffn_pct
Qwen3.5-0.8B,20,34.41,29.12,34291,34876,34876,34339,25.0,0.8,0.1,0.1,7.1,7.1,59.8
Qwen3.5-0.8B,20,34.30,29.11,34362,34478,34478,34353,25.0,0.8,0.1,0.1,7.1,7.1,59.8
Qwen3.5-0.8B,20,34.25,29.27,34172,34498,34498,34165,24.9,0.9,0.1,0.1,7.1,7.1,59.8
