model,tokens,ttft_ms,tok_per_sec_mean,p50_us,p95_us,p99_us,mean_us,gdn_proj_pct,gdn_conv_pct,gdn_decay_pct,gdn_scan_pct,gdn_oproj_pct,full_pct,ffn_pct
Qwen3.5-4B,20,752.09,1.33,751972,752471,752471,751664,13.7,0.3,0.0,0.0,8.5,6.3,71.2
Qwen3.5-4B,20,749.93,1.33,750416,762862,762862,750962,13.8,0.3,0.0,0.0,8.2,6.3,71.3
Qwen3.5-4B,20,750.60,1.33,750933,751662,751662,750563,13.8,0.3,0.0,0.0,8.4,6.3,71.1
