model,kernel,dispatch_path,seq,channels,repeats,p50_us,p95_us,spread_pct,gib_per_s_p50,gflop_per_s_p50
Qwen3.5-4B,gdn_cumdecay,neon,64,4096,30,522.439,544.738,4.3,3.74,0.50
Qwen3.5-4B,gdn_gated_scan,neon,64,4096,30,2471.348,2654.459,7.4,1.20,0.21
Qwen3.5-4B,gdn_causal_dwconv1d,neon,64,4096,30,637.431,646.414,1.4,3.23,3.29
Qwen3.5-0.8B,gdn_cumdecay,neon,64,2048,30,218.391,220.596,1.0,4.47,0.60
Qwen3.5-0.8B,gdn_gated_scan,neon,64,2048,30,333.884,355.738,6.5,4.43,0.79
Qwen3.5-0.8B,gdn_causal_dwconv1d,neon,64,2048,30,226.615,229.504,1.3,4.55,4.63
