run_id,timestamp,git_sha,manifest_ref,device,engine_gdn,engine_full_attention,model_checkpoint,quantization,context_length,phase,metric_name,metric_component,value,unit,repeat_index,repeat_count,layer_class,notes
rk3588-t4_08b_big_int4_sdot_e2e_a9200f6,2026-08-09T23:37:51Z,a9200f6,results/manifests/rk3588-t4_08b_big_int4_sdot_e2e.json,rk3588-t4_08b_big_int4_sdot,cpu,cpu,Qwen/Qwen3.5-0.8B,int4_sdot,20,prefill,ttft_seconds,,0.028070,seconds,0,3,all,tokens=20;cluster=big
rk3588-t4_08b_big_int4_sdot_e2e_a9200f6,2026-08-09T23:37:51Z,a9200f6,results/manifests/rk3588-t4_08b_big_int4_sdot_e2e.json,rk3588-t4_08b_big_int4_sdot,cpu,cpu,Qwen/Qwen3.5-0.8B,int4_sdot,20,decode,decode_tokens_per_sec,,35.620000,tokens_per_sec,0,3,all,tokens=20;cluster=big
rk3588-t4_08b_big_int4_sdot_e2e_a9200f6,2026-08-09T23:37:51Z,a9200f6,results/manifests/rk3588-t4_08b_big_int4_sdot_e2e.json,rk3588-t4_08b_big_int4_sdot,cpu,cpu,Qwen/Qwen3.5-0.8B,int4_sdot,20,prefill,ttft_seconds,,0.027570,seconds,1,3,all,tokens=20;cluster=big
rk3588-t4_08b_big_int4_sdot_e2e_a9200f6,2026-08-09T23:37:51Z,a9200f6,results/manifests/rk3588-t4_08b_big_int4_sdot_e2e.json,rk3588-t4_08b_big_int4_sdot,cpu,cpu,Qwen/Qwen3.5-0.8B,int4_sdot,20,decode,decode_tokens_per_sec,,36.320000,tokens_per_sec,1,3,all,tokens=20;cluster=big
rk3588-t4_08b_big_int4_sdot_e2e_a9200f6,2026-08-09T23:37:51Z,a9200f6,results/manifests/rk3588-t4_08b_big_int4_sdot_e2e.json,rk3588-t4_08b_big_int4_sdot,cpu,cpu,Qwen/Qwen3.5-0.8B,int4_sdot,20,prefill,ttft_seconds,,0.028170,seconds,2,3,all,tokens=20;cluster=big
rk3588-t4_08b_big_int4_sdot_e2e_a9200f6,2026-08-09T23:37:51Z,a9200f6,results/manifests/rk3588-t4_08b_big_int4_sdot_e2e.json,rk3588-t4_08b_big_int4_sdot,cpu,cpu,Qwen/Qwen3.5-0.8B,int4_sdot,20,decode,decode_tokens_per_sec,,35.720000,tokens_per_sec,2,3,all,tokens=20;cluster=big
