model,tokens,ttft_ms,tok_per_sec_mean,p50_us,p95_us,p99_us,mean_us,gdn_proj_pct,gdn_conv_pct,gdn_decay_pct,gdn_scan_pct,gdn_oproj_pct,full_pct,ffn_pct
Qwen3.5-4B,16,542.24,1.84,542631,543494,543494,542726,13.5,0.1,0.0,0.0,7.6,6.8,72.0
Qwen3.5-4B,16,542.16,1.84,542470,542721,542721,542408,13.4,0.1,0.0,0.0,7.5,6.8,72.1
Qwen3.5-4B,16,541.23,1.85,541759,542398,542398,541805,13.5,0.1,0.0,0.0,7.5,6.8,72.0
