model,tokens,ttft_ms,tok_per_sec_mean,p50_us,p95_us,p99_us,mean_us,gdn_proj_pct,gdn_conv_pct,gdn_decay_pct,gdn_scan_pct,gdn_oproj_pct,full_pct,ffn_pct
Qwen3.5-4B,30,1786.33,0.56,1786576,1788033,1790023,1786701,15.3,0.1,0.0,0.0,7.3,7.3,69.9
