model,tokens,ttft_ms,tok_per_sec_mean,p50_us,p95_us,p99_us,mean_us,gdn_proj_pct,gdn_conv_pct,gdn_decay_pct,gdn_scan_pct,gdn_oproj_pct,full_pct,ffn_pct
Qwen3.5-0.8B,20,33.02,30.23,33076,33201,33201,33083,25.0,0.9,0.1,0.1,7.2,7.2,59.4
Qwen3.5-0.8B,20,33.30,30.00,33332,33400,33400,33330,24.9,0.8,0.1,0.1,7.3,7.1,59.6
Qwen3.5-0.8B,20,32.89,30.34,32933,33327,33327,32956,25.0,0.9,0.1,0.1,7.3,7.2,59.3
