# config=big_only_a76 binary=bench_gdn_rk3588_a76 affinity=4-7 extra= therm_before=38846
model,kernel,dispatch_path,seq,channels,repeats,p50_us,p95_us,spread_pct,gib_per_s_p50,gflop_per_s_p50
Qwen3.5-4B_decode,gdn_gated_scan_f16,neon,1,4096,30,4.084,4.375,7.1,14.95,2.01
Qwen3.5-4B_decode,gdn_cumdecay_bf16,neon,1,4096,30,3.500,3.792,8.3,6.54,1.17
Qwen3.5-4B_decode,gdn_gated_scan_bf16,neon,1,4096,30,4.667,4.959,6.3,13.08,1.76
Qwen3.5-4B_decode,gdn2_gated_scan,neon,1,4096,30,7.001,7.583,8.3,15.26,2.34
Qwen3.5-0.8B_decode,gdn_cumdecay,neon,1,2048,30,2.042,2.334,14.3,7.47,1.00
Qwen3.5-0.8B_decode,gdn_gated_scan,neon,1,2048,30,3.208,3.500,9.1,11.89,1.28
Qwen3.5-0.8B_decode,gdn_causal_dwconv1d,neon,1,2048,30,8.459,8.751,3.5,8.12,1.94
Qwen3.5-0.8B_decode,gdn_cumdecay_f16,neon,1,2048,30,2.333,2.334,0.0,4.91,0.88
Qwen3.5-0.8B_decode,gdn_gated_scan_f16,neon,1,2048,30,2.917,2.917,0.0,10.46,1.40
Qwen3.5-0.8B_decode,gdn_cumdecay_bf16,neon,1,2048,30,2.625,2.626,0.0,4.36,0.78
Qwen3.5-0.8B_decode,gdn_gated_scan_bf16,neon,1,2048,30,3.209,3.209,0.0,9.51,1.28
Qwen3.5-0.8B_decode,gdn2_gated_scan,neon,1,2048,30,4.376,4.667,6.7,12.20,1.87
# config=little_only_a55 binary=bench_gdn_rk3588_a55 affinity=0-3 extra= therm_before=38846
model,kernel,dispatch_path,seq,channels,repeats,p50_us,p95_us,spread_pct,gib_per_s_p50,gflop_per_s_p50
Qwen3.5-4B,gdn_cumdecay,neon,64,4096,30,343.316,366.067,6.6,5.69,0.76
Qwen3.5-4B,gdn_gated_scan,neon,64,4096,30,1464.268,1663.782,13.6,2.02,0.36
Qwen3.5-4B,gdn_causal_dwconv1d,neon,64,4096,30,355.858,374.526,5.2,5.79,5.89
Qwen3.5-4B,gdn_cumdecay_f16,neon,64,4096,30,228.974,239.475,4.6,6.40,1.14
Qwen3.5-4B,gdn_gated_scan_f16,neon,64,4096,30,1118.328,1282.255,14.7,2.63,0.47
Qwen3.5-4B,gdn_cumdecay_bf16,neon,64,4096,30,256.392,268.352,4.7,5.71,1.02
Qwen3.5-4B,gdn_gated_scan_bf16,neon,64,4096,30,1126.495,1477.686,31.2,2.61,0.47
Qwen3.5-4B,gdn2_gated_scan,neon,64,4096,30,3848.517,4412.347,14.7,1.28,0.27
Qwen3.5-0.8B,gdn_cumdecay,neon,64,2048,30,156.053,162.178,3.9,6.26,0.84
Qwen3.5-0.8B,gdn_gated_scan,neon,64,2048,30,245.892,257.851,4.9,6.02,1.07
Qwen3.5-0.8B,gdn_causal_dwconv1d,neon,64,2048,30,147.885,159.261,7.7,6.96,7.09
Qwen3.5-0.8B,gdn_cumdecay_f16,neon,64,2048,30,115.216,116.674,1.3,6.36,1.14
Qwen3.5-0.8B,gdn_gated_scan_f16,neon,64,2048,30,227.224,240.059,5.6,6.48,1.15
Qwen3.5-0.8B,gdn_cumdecay_bf16,neon,64,2048,30,129.509,131.259,1.4,5.66,1.01
Qwen3.5-0.8B,gdn_gated_scan_bf16,neon,64,2048,30,227.516,238.308,4.7,6.47,1.15
Qwen3.5-0.8B,gdn2_gated_scan,neon,64,2048,30,400.194,426.446,6.6,6.14,1.31
Qwen3.5-4B_decode,gdn_cumdecay,neon,1,4096,30,2.625,2.917,11.1,11.63,1.56
Qwen3.5-4B_decode,gdn_gated_scan,neon,1,4096,30,4.375,4.667,6.7,17.44,1.87
Qwen3.5-4B_decode,gdn_causal_dwconv1d,neon,1,4096,30,10.209,10.501,2.9,13.45,3.21
